10	1	2	3	4	5	6	8	9	10	11
0.40693	0.41973	0.42259	0.4408	0.43043	0.42627	0.40662	0.38986
0.00599	0.00387	0.0034	0.00032	0	0	0	0
0.26057	0.26415	0.26495	0.27076	0.27164	0.27165	0.27165	0.27165
0.00234	0.00135	0.00114	0.00005	0	0	0	0
0.02733	0.01959	0.01777	0.00279	0.00003	0.00001	0	0
0.00551	0.00346	0.00299	0.00014	0	0	0	0
1	1.7401	2	10	68.05	100	400	1000
3290.36	2978.57	2918.21	2191.31	1526.72	1414.97	1063.29	870.34
3290.36	3115.19	3070.64	2588.84	1955.39	1829.43	1425.37	1200.86
23.917	23.917	23.917	23.917	23.917	23.917	23.917	23.917
23.917	24.179	24.244	24.866	25.114	25.119	25.121	25.121
0	1	1.0092	2.2243	8.4255	11.157	31.065	61.359
0	1	1.0148	2.398	9.5574	12.735	36.437	73.715
0	1644.6	1644.6	1644.6	1644.6	1644.6	1644.6	1644.6
0	1682.4	1682.4	1682.4	1682.4	1682.4	1682.4	1682.4
0	0.6808	0.7433	1.2663	1.5849	1.6302	1.7598	1.8232
0	0.6554	0.7333	1.2754	1.6285	1.68	1.8297	1.9049
0	1119.6	1222.5	2082.5	2606.6	2681	2894.1	2998.4
0	1102.7	1233.6	2145.7	2739.8	2826.4	3078.3	3204.8
0.0931	0	0	0	0	0	0	0
0.11098	0	0	0	0	0	0	0
0.00897	0	0	0	0	0	0	0
0.04351	0	0	0	0	0	0	0
0.41215	0	0	0	0	0	0	0
0.01035	0	0	0	0	0	0	0
0.26407	0	0	0	0	0	0	0
0.00421	0	0	0	0	0	0	0
0.03716	0	0	0	0	0	0	0
0.01549	0	0	0	0	0	0	0
0.0931	0.08529	0.08323	0.06195	0.04918	0.04719	0.03772	0.0292
0.11098	0.12102	0.12365	0.15023	0.16512	0.16714	0.17664	0.18516
0.00897	0.00699	0.00652	0.00241	0.00021	0.0001	0	0
0.04351	0.03938	0.03836	0.02961	0.03175	0.03366	0.04312	0.05165
0.41215	0.4263	0.42983	0.4622	0.47067	0.46901	0.45971	0.45118
0.01035	0.00776	0.00714	0.00186	0.00003	0.00001	0	0
