8	1	2	3	4	5	9	10	11
0.0116	0.00641	0.00543	0.00198	0.00097	0.00034	0.00007	0.00002	0	0	0	0	0	0
0.00117	0.00043	0.00033	0.00006	0.00002	0	0	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2938.46	2689.43	2636.66	2360.88	2210.64	2032.18	1807.99	1649.16	1457.59	1358.45	1192.23	1041.04	959.31	863.16
2938.46	2744.69	2696.94	2452.79	2310.99	2136.75	1912.73	1752.68	1559.69	1460.18	1294.16	1144.21	1063.45	968.45
21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325
21.325	21.432	21.453	21.525	21.547	21.562	21.57	21.572	21.572	21.572	21.572	21.572	21.572	21.572
0	1	1.0108	1.3144	1.6492	2.2727	3.6397	5.3099	8.8081	11.716	19.673	33.149	45.012	66.187
0	1	1.0129	1.3288	1.6731	2.3134	3.7193	5.4437	9.0783	12.12	20.525	34.967	47.847	71.128
0	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9
0	1675	1675	1675	1675	1675	1675	1675	1675	1675	1675	1675	1675	1675
0	0.6728	0.7401	1.0192	1.1409	1.2684	1.4093	1.4988	1.5974	1.6448	1.7193	1.782	1.814	1.85
0	0.6623	0.7356	1.0165	1.1398	1.2694	1.4131	1.5047	1.606	1.655	1.7323	1.798	1.8319	1.8704
0	1115.5	1227	1689.7	1891.4	2102.9	2336.5	2484.9	2648.4	2727	2850.4	2954.3	3007.3	3067
0	1109.4	1232.2	1702.7	1909.2	2126.3	2367	2520.4	2690.2	2772.2	2901.7	3011.8	3068.5	3133
0.09722													
0.13396													
0.00409													
0.0679													
0.68036													
0.00048													
0.01408													
0.00191													
0.09722	0.09342	0.09257	0.0885	0.08611	0.08282	0.07758	0.07279	0.06541	0.06072	0.05125	0.04068	0.03423	0.02617
0.13396	0.13892	0.14	0.14486	0.14749	0.15093	0.15626	0.16106	0.16846	0.17314	0.18262	0.19318	0.19964	0.2077
0.00409	0.00278	0.0025	0.0013	0.00081	0.00041	0.00013	0.00005	0.00001	0	0	0	0	0
0.0679	0.06771	0.06787	0.06982	0.07174	0.07481	0.08002	0.08482	0.09222	0.09691	0.10638	0.11695	0.12341	0.13147
0.68036	0.68792	0.68922	0.69259	0.69239	0.69049	0.6859	0.68125	0.6739	0.66922	0.65975	0.64919	0.64273	0.63467
0.00048	0.0002	0.00015	0.00003	0.00001	0	0	0	0	0	0	0	0	0
0.01408	0.00824	0.00707	0.00278	0.00142	0.00053	0.00011	0.00003	0	0	0	0	0	0
0.00191	0.0008	0.00062	0.00013	0.00004	0.00001	0	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2960.04	2711.08	2658.04	2381.93	2231.46	2052.66	1827.92	1668.63	1476.37	1376.83	1209.8	1057.72	975.42	878.5
